GROEPCODE,LINKCODE,ISLID,VOLGORDE,BEHEERNIVO,LINKBLOKIMAGE
ZH0410,00002548,True,,0,True
ZH0061,00003472,True,,0,True
ZH0074,JLEIJER,True,,0,False
&-EVS,00003493,True,,0,True
ZH1074,FWENS,True,,0,False
ZH0814,00002599,True,,0,False
ZH1550,KKONING,True,,0,False
ZH1222,MMEISTER,True,,0,False
ZH0133,00002565,True,,0,True
ZH1542,NJANSE10,True,,0,False
ZH1141,MLING4,True,,0,False
ZH0075,ABONHOF3,True,,0,False
ZH0882,DNAPOLIS,True,,0,False
ZH1014,ALAZAREV,True,,0,False
ZH0181,DKOELEW3,True,,0,False
ZH0369,MBRAKEL2,True,,0,False
ZH0016,HMEIJE10,True,,0,False
ZH0308,00002735,True,,0,True
&SUPVI,00002735,True,,0,True
ZH0400,00002744,True,,0,True
ZH0966,NKANNEKE,True,,0,False
ZH0085,00001561,True,,0,False
ZH1141,00002975,True,,0,True
ZH0223,00002504,True,,0,False
ZH0391,MBROEK17,True,,0,False
ZH1499,FKEMME3,True,,0,True
ZH1141,LELSHOF2,True,,0,False
DATMAN,@G000182,True,,0,False
ZH0085,KTAK,True,,0,False
ZH1338,00001179,True,,0,False
ZH0396,00002777,True,,0,False
ZH0400,00002777,True,,0,False
000182,@G000183,True,,0,False
000183,00002804,True,,0,True
000183,KPEFFER,True,,0,False
ZH0932,@G000197,True,,0,False
ZH0887,@G000200,True,,0,False
ZH0776,@G000201,True,,0,False
&DECOP,@G000203,True,,0,False
ZPGAH,00003339,True,,0,False
ZH1090,00004346,True,,0,True
ZH0491,00004345,True,,0,True
000102,ZHULTEN2,True,,0,False
CS0145,00001790,True,,0,False
ZH0112,00002994,True,,0,False
ZH0117,RLOGJES2,True,,0,False
ZH1262,00002843,True,,0,True
ZH1597,REIJK4,True,,0,True
APBRLS,00001790,True,,0,False
ZH0007,00001790,True,,0,False
000024,00001785,True,,0,False
BAPAG1,00001785,True,,0,False
ZH1356,MTERWEIJ,True,,0,False
ZH1352,JGELUK3,True,,0,False
ZH0148,00002969,True,,0,True
ZH0167,00002969,True,,0,True
ZH0380,00002970,True,,0,False
ZH0281,MWULFSE2,True,,0,False
ZH0033,FKRANEND,True,,0,True
ZH0114,00002995,True,,0,False
ZH1224,00003832,True,,0,True
ZH1422,RZANTEN,True,,0,True
ZH1358,JGELUK3,True,,0,False
ZH0094,00003057,True,,0,True
ZH0082,00003057,True,,0,True
ZH1338,00001857,True,,0,False
ZH1338,00003044,True,,0,False
ZH0406,00003073,True,,0,True
ZH0463,00003764,True,,0,True
ZH1499,MHENNINK,True,,0,False
ZH1499,MROOS11,True,,0,False
ZH1499,DTONTOH,True,,0,False
ZH1499,SURBANIE,True,,0,False
ZH1499,LCOENDER,True,,0,False
ZH0091,00002302,True,,0,True
&SUPVI,MALTENA4,True,,0,False
ZH1170,00002102,True,,0,True
ZH0464,00002318,True,,0,True
ZH0354,00002321,True,,0,True
ZH0412,00002323,True,,0,True
ZH1074,00002344,True,,0,False
ZH0202,00004335,True,,0,False
ZH0506,NKONING3,True,,0,True
ZH0074,00002339,True,,0,True
ZH0971,00002338,True,,0,True
ZH0078,00002585,True,,0,True
ZH0475,BPRANGER,True,,0,False
ZH1141,VWEILER,True,,0,False
ZH0047,00000548,True,,0,False
000172,KZIJLSTR,True,,0,False
000067,KZIJLSTR,True,,0,False
000161,KZIJLSTR,True,,0,False
000163,KZIJLSTR,True,,0,False
000173,KZIJLSTR,True,,0,False
000085,KZIJLSTR,True,,0,False
000168,KZIJLSTR,True,,0,False
000175,KZIJLSTR,True,,0,False
000166,KZIJLSTR,True,,0,False
000149,00002421,True,,0,False
ZH1416,00000692,True,,0,False
ZH1262,CBARGE,True,,0,True
ZH1108,00002414,True,,0,False
ZH0094,RBRANDS2,True,,0,False
ZH0290,IMEULEN5,True,,0,False
ZH1499,IVEERMA2,True,,0,True
ZH0379,00004046,True,,0,True
ZH0083,00002460,True,,0,True
ZH0401,00002593,True,,0,True
ZH0084,00002467,True,,0,True
ZH1275,ATROELST,True,,0,False
ZH1224,CBARKMAN,True,,0,False
ZH1292,00002478,True,,0,True
000156,00002448,True,,0,False
ZH0395,00002495,True,,0,True
ZH0099,00002496,True,,0,False
ZH1338,00003394,True,,0,True
ZH0124,CANTONI2,True,,0,False
ZH1499,IBOSMA,True,,0,False
ZH0412,JVERSLU3,True,,0,False
ZH0267,00001288,True,,0,False
ZH1349,00002522,True,,0,False
000032,EELBERS,True,,0,False
000032,ASTOUTHA,True,,0,False
000032,KTHREELS,True,,0,False
000032,AALMOTLA,True,,0,False
000032,RKATARIA,True,,0,False
ZH1335,00002417,True,,0,False
000032,MHAAN14,True,,0,False
000032,BENDE2,True,,0,False
000032,MGRUNSV2,True,,0,False
ZH0167,00002557,True,,0,True
ZH0391,00002558,True,,0,True
ZH0996,ESCHUTT3,True,,0,False
000178,00002562,True,,0,True
ZH0120,@G000178,True,,0,False
ZH0119,00002566,True,,0,True
&SUPVI,IVERHAG5,True,,0,False
&SUPVI,MARNHEM3,True,,0,False
&SUPVI,LRADEMA4,True,,0,False
ZH0083,OENGIN,True,,0,True
ZH0033,00003034,True,,0,False
ZH1055,00002568,True,,0,False
ZH0406,00002571,True,,0,True
ZH0587,00002577,True,,0,False
ZH0616,00002579,True,,0,False
000181,00002485,True,,0,False
ZH0061,00003929,True,,0,False
ZH0394,BBADE2,True,,0,False
ZH0685,@G000190,True,,0,False
ZH1513,00000643,True,,0,False
000059,GKUIPER2,True,,0,False
ZH0166,RKLOOS,True,,0,False
ZH1074,RHOFMAN3,True,,0,False
ZH0294,LHAK,True,,0,False
000021,AJAGERS3,True,,0,False
ZH0294,AJAGERS3,True,,0,False
ZH1338,00002641,True,,0,False
000059,LCORNEL4,True,,0,False
ZH1262,00002665,True,,0,True
ZH0307,00002665,True,,0,True
000014,00002672,True,,0,True
ONDCHI,00002673,True,,0,True
APBARC,00000738,True,,0,False
ZH0404,00002684,True,,0,True
ZH0463,MSCHERP3,True,,0,True
ZH1014,POZDEMIR,True,,0,False
ZH1014,FSCHOTEL,True,,0,False
ZH1014,LSCHOON3,True,,0,False
&SUPVI,00004249,True,,0,True
ZH1389,00002714,True,,0,False
ZH1499,SMULDE13,True,,0,False
ZH1499,CDINKLA2,True,,0,False
ZH0406,00003689,True,,0,True
ZH0284,ILEENST2,True,,0,False
ZH0282,MMEURS3,True,,0,False
ZH0282,NDIJK6,True,,0,False
ZH0285,NDIJK6,True,,0,False
ZH0412,00002726,True,,0,True
ZH0412,00002727,True,,0,True
ZH0393,00002731,True,,0,True
ZH0068,RHURMUZ,True,,0,True
ZH1410,ATUK,True,,0,False
ZH1224,00002736,True,,0,True
ZH1410,WKLEVER,True,,0,False
ZH1218,00002737,True,,0,True
ZH0400,00002743,True,,0,True
ZH0406,00002746,True,,0,True
ZH1163,00000160,True,,0,False
ZH0696,@G000190,True,,0,False
ZH0667,@G000190,True,,0,False
ZH0676,@G000190,True,,0,False
ZH0669,@G000190,True,,0,False
ZH1471,@G000190,True,,0,False
ZH1338,00003322,True,,0,True
ZH1141,JBUNT5,True,,0,True
ZH0259,RVLIEM,True,,0,False
ZH1410,SSCHWAR2,True,,0,False
ZH0007,00000738,True,,0,False
APBBEH,00001790,True,,0,False
ZH1335,JBEUSEKO,True,,0,False
ZH0191,00002370,True,,0,False
ZH0360,00001785,True,,0,False
ZH0202,00002370,True,,0,False
ZH1177,00002630,True,,0,False
000062,00000060,True,,0,False
ZH1513,00002775,True,,0,False
ZH0808,00002775,True,,0,False
ZH0965,RKOOKEN2,True,,0,True
ZH0013,00002941,True,,0,True
ZH0061,FWILDEBO,True,,0,False
ZH0068,00003029,True,,0,True
ZH0402,00002951,True,,0,False
ZH0125,AGEMERT2,True,,0,False
ZH0124,MVELTCAM,True,,0,False
ZH0380,RSIMMERM,True,,0,False
ZH1353,00000545,True,,0,False
ZH0391,00002979,True,,0,False
ZH0373,NBLOCK2,True,,0,False
ZH0214,AKERKHO2,True,,0,False
ZH0114,00001114,True,,0,False
ZH1281,00003158,True,,0,False
ZH1141,00002929,True,,0,True
000102,00002440,True,,0,False
ZH1141,00002962,True,,0,False
ZH1141,LOUTMANI,True,,0,True
ZH1141,00002930,True,,0,True
ZH1141,00002935,True,,0,True
ZH1141,00002966,True,,0,True
ZH0235,SACAR2,True,,0,False
&SUPVI,00003730,True,,0,False
ZH0084,00003042,True,,0,True
ZH0365,00003044,True,,0,False
ZH0400,00003061,True,,0,True
ZH1224,DNAP,True,,0,True
ZH0408,LMATHOT,True,,0,False
ZH0007,00003238,True,,0,False
&SUPVI,SVINCENT,True,,0,True
APBGGZ,00003240,True,,0,False
ZH0082,00003084,True,,0,True
ZH0094,00003087,True,,0,True
ZH0379,00003091,True,,0,True
ZH0033,00001865,True,,0,False
ZH0391,00003100,True,,0,False
ZH1400,JHASSIN2,True,,0,False
ZH0770,00003103,True,,0,True
ZH0571,ECORSEL,True,,0,False
ZH0477,00003249,True,,0,False
ZH0061,KROCKMA2,True,,0,False
ZH1141,ESTABOLA,True,,0,False
000095,DLIESKER,True,,0,True
ZH0419,FBLANKES,True,,0,False
ZH0037,GFEIJTH,True,,0,False
ZH1218,00003106,True,,0,True
ZH1281,00003159,True,,0,False
ZH0470,00003107,True,,0,True
&SUPVI,00003107,True,,0,True
ZH1288,@GZH0497,True,,0,False
ZH0124,00000253,True,,0,False
ZH0475,00003114,True,,0,False
ZH0475,00003115,True,,0,False
ZH1074,EHAVERKA,True,,0,False
ZH0349,00003121,True,,0,True
ZH0034,00003126,True,,0,True
ZH0099,00003127,True,,0,False
ZH0406,ETURK,True,,0,False
ZH0400,00001011,True,,0,False
ZH0571,00003129,True,,0,False
000102,MKREEK,True,,0,False
ZH0061,MKREEK,True,,0,False
000102,00003130,True,,0,False
ZH0061,00003130,True,,0,False
000102,00003131,True,,0,False
ZH0061,00003131,True,,0,False
000102,CPROVOOS,True,,0,False
000102,OMARLE,True,,0,False
ZH0061,OMARLE,True,,0,False
000102,00003132,True,,0,False
ZH0061,00003132,True,,0,False
ZH0406,00003133,True,,0,True
&SUPVI,00003134,True,,0,True
ZH0470,00003134,True,,0,True
ZH0060,00004314,True,,0,False
ZH0624,00003139,True,,0,False
ZH0391,00003141,True,,0,True
ZH0559,DSURMELI,True,,0,False
ZH0559,EYAMA,True,,0,False
ZH0559,CBRUIJN3,True,,0,False
ZH0559,GTEMIRPO,True,,0,False
ZH0559,HDEMIRCI,True,,0,False
ZH0559,JJAGGOE2,True,,0,False
ZH0559,LSINKELD,True,,0,False
ZH0559,JASSELTG,True,,0,False
ZH0559,MSLEVEN,True,,0,False
ZH0559,SHOMAN,True,,0,False
ZH0559,NMAKAROV,True,,0,False
ZH0559,VKUIPER2,True,,0,False
ZH0559,ZH001871,True,,0,False
ZH0559,SMULDE12,True,,0,False
ZH0559,JHODESHA,True,,0,False
ZH0559,PBLOK,True,,0,False
ZH0559,LSTAALS3,True,,0,False
ZH0559,BKLAVERE,True,,0,False
ZH0559,CMULDERK,True,,0,False
ZH0391,00003142,True,,0,True
ZH0379,00003142,True,,0,True
ZH0307,00003143,True,,0,True
ZH0400,00003901,True,,0,True
ZH0571,HKNOL3,True,,0,False
ZH0112,00003157,True,,0,False
ZH0061,GSANDE2,True,,0,False
ZH1281,00003160,True,,0,False
ZH1141,00003057,True,,0,False
ZH0571,JBOKHOR2,True,,0,False
ZH0571,SBERGER,True,,0,False
000062,LVELDE4,True,,0,False
&SUPVI,RKROL3,True,,0,False
ZH0223,00002513,True,,0,False
ZH0094,SDULFER,True,,0,True
ZH0389,00000428,True,,0,True
ZH0400,00003163,True,,0,True
ZH0406,00003094,True,,0,True
ZH0965,00003098,True,,0,False
ZH0124,00004021,True,,0,True
ZH0162,GGORP,True,,0,True
ZH0148,GGORP,True,,0,True
ZH0061,00003227,True,,0,False
ZH1400,EMUILWIJ,True,,0,False
ZH1400,FENGELS,True,,0,False
ZH1400,MMEIJS3,True,,0,False
000095,00003102,True,,0,True
ZH0037,HGRAAF,True,,0,False
ZH0037,IHOLMER,True,,0,False
ZH0037,KWIT2,True,,0,False
ZH0037,PVERWEIJ,True,,0,False
ZH0280,00003105,True,,0,False
ZH0043,SMESSING,True,,0,False
ZH0083,MVISSCHE,True,,0,True
ZH1338,00001913,True,,0,False
ZH0083,00003150,True,,0,True
&SUPVI,00003109,True,,0,True
ZH0470,00003109,True,,0,True
ZH1294,00004360,True,,0,True
&SUPVI,00004378,True,,0,True
ZH0081,00004070,True,,0,False
000143,JBEUSEKO,True,,0,False
ZH0397,00003232,True,,0,False
ZH0297,NVEEN5,True,,0,False
ZH1112,00003118,True,,0,True
ZH1408,LHOGEWE3,True,,0,True
ZH0400,00003119,True,,0,True
ZH0086,AGUITIN2,True,,0,True
ZH1141,AGUITIN2,True,,0,True
ZH0400,00003135,True,,0,True
ZH0400,00003136,True,,0,True
ZH0071,MVERMUNT,True,,0,False
ZH0969,00003495,True,,0,True
ZH0996,JBRESSE4,True,,0,False
ZH0075,00004148,True,,0,False
ZH1367,JKUPERU2,True,,0,False
ZH1338,00001842,True,,0,False
ZH0178,00003155,True,,0,False
ZH0178,00003156,True,,0,False
ZH0060,00003800,True,,0,False
ZH0406,00004177,True,,0,True
ZH1338,00003034,True,,0,False
ZH1178,00003171,True,,0,True
ZH0033,00003173,True,,0,True
ZH0348,HPEETERS,True,,0,True
ZH0084,00003978,True,,0,True
000222,00003590,True,,0,False
ZH1178,00003090,True,,0,True
ZH0196,RFLUIT2,True,,0,False
ZH0060,00003176,True,,0,False
ZH0580,HHIETBRI,True,,0,False
ZH0089,JSWUSTE,True,,0,False
&-EVS,JSWUSTE,True,,0,False
ZH0063,LVELTMA2,True,,0,False
000027,00003152,True,,0,False
ZH0795,00003184,True,,0,True
ZH0161,EKLEIJ2,True,,0,True
ZH1341,00002085,True,,0,False
ZH0185,GVOS6,True,,0,True
000209,JHEEDEN,True,,0,False
ZH0063,00003912,True,,0,True
ZH0063,AVERZIJL,True,,0,False
APBOVZ,00003192,True,,0,False
APBRTR,00003192,True,,0,False
APBTK,00003192,True,,0,False
ZH0007,00003192,True,,0,False
APBAGE,00003194,True,,0,False
APBARC,00003194,True,,0,False
APBBEH,00003194,True,,0,False
APBFUN,00003194,True,,0,False
APBMM,00003194,True,,0,False
APBOCM,00003194,True,,0,False
APBRON,00003194,True,,0,False
CS0029,00003194,True,,0,False
APBOVZ,00003194,True,,0,False
ZH0007,00003194,True,,0,False
ZH0218,00001445,True,,0,False
ZH1006,00003202,True,,0,False
ZH0352,00003212,True,,0,True
ZH0206,00003207,True,,0,False
ZH1291,LGERBRAN,True,,0,False
ZH0061,00003236,True,,0,False
APBRLS,00003239,True,,0,False
ZH0007,00003239,True,,0,False
APBDCR,00003240,True,,0,False
APBDDR,00003240,True,,0,False
APBDLY,00003240,True,,0,False
APBDOC,00003240,True,,0,False
APBEPD,00003240,True,,0,False
APBMOB,00003240,True,,0,False
APBOCM,00003240,True,,0,False
APBOVZ,00003240,True,,0,False
APBPCT,00003240,True,,0,False
APBPDM,00003240,True,,0,False
APBPIC,00003240,True,,0,False
CS0115,00003240,True,,0,False
APBPOK,00003240,True,,0,False
APBSEH,00003240,True,,0,False
APBVOE,00003240,True,,0,False
APBVPK,00003240,True,,0,False
BAPIN0,00003240,True,,0,False
ZH0007,00003240,True,,0,False
ZH1263,00003240,True,,0,False
APBDCR,00003241,True,,0,False
APBDDR,00003241,True,,0,False
APBDLY,00003241,True,,0,False
APBDOC,00003241,True,,0,False
APBEPD,00003241,True,,0,False
APBGGZ,00003241,True,,0,False
APBMOB,00003241,True,,0,False
APBOCM,00003241,True,,0,False
APBOVZ,00003241,True,,0,False
APBPCT,00003241,True,,0,False
APBPDM,00003241,True,,0,False
APBPIC,00003241,True,,0,False
APBPOK,00003241,True,,0,False
CS0115,00003241,True,,0,False
APBSEH,00003241,True,,0,False
ZH0406,00003221,True,,0,True
ZH0400,00003281,True,,0,True
ZH0090,VRUIJTE6,True,,0,True
000102,HHANBALI,True,,0,False
ZH0061,00003166,True,,0,False
000102,00003166,True,,0,False
000102,ABUNT4,True,,0,False
ZH0061,ABUNT4,True,,0,False
ZH0061,HLENSSE2,True,,0,False
000102,HLENSSE2,True,,0,False
ZH0839,00003197,True,,0,False
ZH0395,00004340,True,,0,False
ZH1057,NZUTPHEN,True,,0,False
ZH1555,EHULSHOF,True,,0,False
ZH1082,NBROOS4,True,,0,False
ZH0554,00003177,True,,0,True
ZH0060,00003178,True,,0,False
ZH0060,00003179,True,,0,False
ZH0060,00003180,True,,0,False
ZH0060,00003181,True,,0,False
ZH0060,00003182,True,,0,False
ZH0200,ZGRAS2,True,,0,False
ZH0587,00003187,True,,0,True
&-EVS,00003187,True,,0,True
ZH1344,MSMIT5,True,,0,False
ZH0060,00004232,True,,0,False
ZH1006,00002816,True,,0,False
ZH0294,00003201,True,,0,False
ZH1224,00003834,True,,0,True
ZH1074,00003222,True,,0,False
ZH1224,00003217,True,,0,False
ZH0013,00003762,True,,0,True
ZH1074,00003206,True,,0,False
ZH1141,ABUIS,True,,0,False
ZH1074,TBEEK2,True,,0,False
ZH0801,AMASRURO,True,,0,False
ZH0801,JMATTON2,True,,0,False
ZH0801,TSCHOUT5,True,,0,False
ZH0801,SBESTMAN,True,,0,False
ZH0801,BOOSTEN3,True,,0,False
ZH1422,00003245,True,,0,False
ZH0801,EDOSSANT,True,,0,False
000067,00000111,True,,0,True
ZH0261,LLANSAAT,True,,0,True
ZH0158,00003702,True,,0,True
ZH0801,AKOOIJ2,True,,0,False
ZH0801,MCAMARA2,True,,0,False
ZH0801,MFARWIC2,True,,0,False
ZH0061,JBOUMAN8,True,,0,False
ZH0397,00003228,True,,0,False
ZH0284,HCAMMENG,True,,0,False
ZH1263,00003241,True,,0,False
APBDCR,00000232,True,,0,False
ZH0185,00003467,True,,0,True
ZH0292,HSANTBRI,True,,0,False
ZH0061,00002038,True,,0,False
ZH0400,ELELIJ,True,,0,False
ZH0365,MTERWEIJ,True,,0,False
ZH0061,00003260,True,,0,False
ZH0061,00003261,True,,0,False
ZH0061,RSARA,True,,0,False
ZH1555,MTERWEIJ,True,,0,False
MEDSEC,@G000214,True,,0,False
&DECOK,MTERWEIJ,True,,0,False
ZH0063,00003262,True,,0,False
ZH0801,FBENALI2,True,,0,False
ZH1224,SSTAAK2,True,,0,False
&SUPVI,SSTAAK2,True,,0,False
ZH0280,00003278,True,,0,False
ZH1074,00003264,True,,0,False
ZH0349,00003506,True,,0,True
ZH1178,00003267,True,,0,True
ZH1478,00003268,True,,0,True
ZH1178,00003266,True,,0,True
&-EVS,00003266,True,,0,True
ZH0285,00003278,True,,0,False
ZH0061,00003728,True,,0,False
ZH1592,00003722,True,,0,False
ZH0085,00000927,True,,0,False
ZH0406,DSPEK2,True,,0,True
ZH0094,JBERGEN2,True,,0,True
&-EVS,JBERGEN2,True,,0,True
ZH0060,EPENNIN2,True,,0,False
ZH0060,00003304,True,,0,False
ZH0060,00003305,True,,0,False
ZH0060,00003306,True,,0,False
000193,ZH000730,True,,0,False
000192,ZH000818,True,,0,False
ZH0770,00003323,True,,0,True
000190,ZH000672,True,,0,False
000187,ZH000745,True,,0,False
000186,ZH000758,True,,0,False
000185,ZH000782,True,,0,False
000184,ZH000873,True,,0,False
ZH1338,00003324,True,,0,True
ZH1338,00003325,True,,0,True
ZH0063,00000704,True,,0,False
ZH0291,00003365,True,,0,True
ZH1338,NBLOM2,True,,0,True
ZH0205,TBEKHUI2,True,,0,False
ZH0133,00003399,True,,0,True
ZH0063,00002504,True,,0,False
ZH0191,FLAMMES2,True,,0,False
ZH0148,00003414,True,,0,True
ZH0094,FVERCOEL,True,,0,False
ZH0167,00003414,True,,0,True
ZH1419,ISTOLTE,True,,0,False
ZH0381,00003426,True,,0,False
ZH0409,00003539,True,,0,True
ZH0094,00003541,True,,0,True
ZH0613,HASLAN,True,,0,False
ZH0801,SPELK,True,,0,False
ZH0070,JSCHOEV3,True,,0,True
ZH1141,LHOFMAN2,True,,0,False
000059,00002691,True,,0,False
ZH1074,00003498,True,,0,False
ZH0061,00003573,True,,0,False
ZH0412,00001426,True,,0,False
ZH0061,BSANTBRI,True,,0,False
ZH0289,MKALMA,True,,0,False
ZH0386,00003574,True,,0,False
ZH1587,00003040,True,,0,False
ZH0393,00003196,True,,0,True
ZH0323,CMULDER7,True,,0,False
ZH0061,00002437,True,,0,False
BAPTP0,00003195,True,,0,False
APBAGE,00003195,True,,0,False
APBDAG,00003195,True,,0,False
APBMAP,00003195,True,,0,False
APBOK,00003195,True,,0,False
APBOPN,00003195,True,,0,False
APBOVZ,00003195,True,,0,False
APBPRE,00003195,True,,0,False
APBSTE,00003195,True,,0,False
ZH0007,00003195,True,,0,False
APBDCR,00003195,True,,0,False
APBEPD,00003195,True,,0,False
&SUPVI,MBROERS4,True,,0,True
ZH1224,MBROERS4,True,,0,True
ZH0410,00003211,True,,0,True
ZH0063,00000705,True,,0,False
ZH0033,CBURKEN,True,,0,False
ZH0935,CBURKEN,True,,0,False
ZH0801,TKLOMP,True,,0,False
ZH0404,JVROON,True,,0,False
ZH0979,00003041,True,,0,False
ZH0124,HGOOR3,True,,0,False
ZH0289,CHANNEN,True,,0,False
&SUPVI,00003267,True,,0,True
ZH0075,RGOEDEG2,True,,0,True
ZH1499,NWETERI2,True,,0,False
ZH0400,00003342,True,,0,True
ZH1349,00003395,True,,0,True
ZH1262,00003408,True,,0,True
ZH1125,00003408,True,,0,True
ZH0571,00003411,True,,0,True
&-EVS,00003412,True,,0,True
ZH0060,00003801,True,,0,False
ZH1341,00003448,True,,0,True
ZH0307,CSTASSEN,True,,0,True
ZH1554,00003453,True,,0,True
ZH1079,RWESTBR2,True,,0,False
ZH0400,00003641,True,,0,True
ZH0173,00003642,True,,0,False
&-EVS,00003642,True,,0,False
ZH0405,JBAREMAN,True,,0,False
ZH0406,00003457,True,,0,True
ZH0406,00003459,True,,0,True
ZH0061,ELOK3,True,,0,True
ZH0061,ATOPOUZI,True,,0,False
ZH0061,00002841,True,,0,False
ZH1218,00003643,True,,0,True
ZH1152,00003473,True,,0,False
ZH0112,00003367,True,,0,True
ZH1560,TKLAASS2,True,,0,False
ZH1141,MPOL6,True,,0,False
ZH1408,00004162,True,,0,True
ZH0060,00003802,True,,0,False
ZH0061,00003803,True,,0,False
ZH0204,EDUYS,True,,0,False
ZH0285,JSANDE6,True,,0,False
ZH0292,JSANDE6,True,,0,False
ZH1222,EKOOPMA4,True,,0,False
ZH0060,00003480,True,,0,False
ZH0060,00003481,True,,0,False
ZH0060,00003482,True,,0,False
ZH0060,00003483,True,,0,False
ZH0060,00003484,True,,0,False
ZH0391,00003489,True,,0,False
ZH0293,JVLIET7,True,,0,False
ZH0060,00003804,True,,0,False
ZH1006,00003492,True,,0,False
ZH1224,00003455,True,,0,True
ZH0458,EGEURTS3,True,,0,False
ZH0033,EGEURTS3,True,,0,False
ZH1338,00003475,True,,0,True
ZH0027,MVALK6,True,,0,False
ZH1152,00003500,True,,0,False
ZH1141,00003445,True,,0,False
ZH0373,00003509,True,,0,True
ZH0880,00002023,True,,0,False
ZH0080,FVERCOEL,True,,0,False
000217,00003522,True,,0,True
ZH0772,BGRINT,True,,0,True
ZH0381,00000104,True,,0,False
ZH1195,00003547,True,,0,False
ZH1141,00003877,True,,0,False
ZH0460,00003566,True,,0,True
ZH0285,00001263,True,,0,False
ZH0768,00001263,True,,0,False
ZH0086,00003570,True,,0,True
&-EVS,00003570,True,,0,True
ZH0076,JBOLKS2,True,,0,True
ZH0289,00001845,True,,0,False
ZH0277,00003577,True,,0,True
000062,00001561,True,,0,False
ZH0407,00001561,True,,0,False
ZH0177,00003580,True,,0,True
ZH0177,RPRINS5,True,,0,True
ZH1141,RPRINS5,True,,0,True
ZH1074,00004065,True,,0,False
&SUPVI,00003591,True,,0,True
ZH0078,00003591,True,,0,True
ZH0767,00003593,True,,0,True
ZH0124,AGEMERT2,True,,0,False
PA,@GPAGER ,True,,0,False
PAGER,@G000218,True,,0,False
ZH0418,@G000218,True,,0,False
000218,00003598,True,,0,True
DATONC,@GZH1517,True,,0,False
DATPLA,@GZH1517,True,,0,False
000210,@GZH1517,True,,0,False
ZH1518,00003603,True,,0,False
&SUPVI,SVONK6,True,,0,True
ZH1178,SVONK6,True,,0,True
ZH0391,00003852,True,,0,True
ZH0068,SVONK6,True,,0,True
ZH0361,00003608,True,,0,True
ZH0402,00003582,True,,0,True
ZH0540,VBMON1,True,,0,False
000218,GKOROGLU,True,,0,False
ZH1294,00003584,True,,0,True
ZH0409,00004302,True,,0,True
ZH0060,00004316,True,,0,False
ZH0112,00003628,True,,0,True
ZH1141,00001840,True,,0,False
ZH1224,00003633,True,,0,True
ZH0061,HHANBALI,True,,0,False
ZH0477,00003168,True,,0,False
ZH1288,@G000207,True,,0,False
DATCHI,@G000207,True,,0,False
000207,00003174,True,,0,True
ZH0391,RVOS6,True,,0,True
ZH0196,AMECHRO2,True,,0,False
ZH0977,AZOETBRO,True,,0,True
&-EVS,AZOETBRO,True,,0,True
ZH0381,RSTEKELE,True,,0,False
000021,00003201,True,,0,False
ZH0285,00003202,True,,0,False
DATMAN,@G000210,True,,0,False
DATMAN,@GDATMDL,True,,0,False
ZH0125,00000800,True,,0,False
000062,00001123,True,,0,False
ZH0063,RGOELEMA,True,,0,False
000062,00002657,True,,0,False
ZH0571,IBOLLEN,True,,0,False
ZH1555,00003244,True,,0,True
ZH0391,00003246,True,,0,False
000014,00003247,True,,0,False
000059,00003247,True,,0,False
ZH0401,00003247,True,,0,False
ZH1550,00003247,True,,0,False
000062,00003247,True,,0,False
ZH1557,00003247,True,,0,False
ZH0204,DCUSTER2,True,,0,False
ZH0277,00001498,True,,0,False
ZH0112,EADRIAAN,True,,0,False
ZH0379,00001782,True,,0,False
ZH0061,00000609,True,,0,False
ZH0373,00003352,True,,0,True
ZH0477,00003282,True,,0,False
