Id,OwnerId,OwnerType,SettingId,SettingSubId,SegmentClassId,ContextType,Inverted
CS00002173,DBCGEV,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
CS00002174,DBCGEV,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00002180,DBCGGZ,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,False
CS00002187,DBCGYN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,1,False
CS00002186,DBCGYN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,0,False
CS00002188,DBCGYN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
CS00002197,DBCGYN,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
CS00002200,DBCGYN,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,6,False
CS00002202,DBCHEM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,0,False
CS00002203,DBCHEM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00002211,DBCINT,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,1,False
CS00002217,DBCINT,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00002215,DBCINT,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00002218,DBCINT,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00002228,DBCKEY,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,EPISODE_TRIALCAT,6,False
CS00002230,DBCKEY,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00002232,DBCKEY,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00002233,DBCKEY,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00002242,DBCKIN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
CS00002247,DBCKIN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00002246,DBCKIN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,EPISODE_TRIALCAT,6,False
CS00002249,DBCKIN,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00002257,DBCKNO,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
CS00002261,DBCKNO,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
CS00002262,DBCKNO,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
CS00002266,DBCKNO,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00002272,DBCKNO,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00002277,DBCLON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,0,False
CS00002276,DBCLON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00002280,DBCLON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,0,False
CS00002287,DBCLON,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00002291,DBCLON,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00002290,DBCLON,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00002294,DBCLON,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00002302,DBCMDL,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
CS00002306,DBCMDL,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00002305,DBCMDL,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,EPISODE_TRIALCAT,6,False
CS00002308,DBCMDL,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00002317,DBCMDW,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00002320,DBCMDW,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,0,True
CS00002321,DBCMDW,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,1,True
CS00002323,DBCMDW,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_SUBCATGO,1,False
CS00002333,DBCMMW,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00002335,DBCMMW,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00002615,DONCO,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,0,True
CS00002618,DONCO,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,1,True
CS00002623,DSMH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00002627,ERGTHP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00002630,ERGTHP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RONTGEN_RONTLOC,6,False
CS00002633,ERGTHP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00002639,ERGTHP,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
CS00002645,FACMDW,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00002643,ERGTHP,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
CS00002648,FACMDW,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,EPISODE_WLCLASSID,6,False
CS00002654,FARMED,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00002658,FCTHK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,1,False
CS00002661,FCTHK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00002664,FCTHK,G,AG_US_HIST,,AGENDA_AGENDA,0,True
CS00002669,FCTHK,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,True
CS00002673,FCTHK,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,1,True
CS00002676,FCTHK,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,0,True
CS00002679,FCTHK,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_SUBCATGO,1,False
CS00002684,FCTHK,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,True
CS00002688,FINCRE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00002692,FUN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00002694,FUN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00002699,FUN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
CS00002704,FUN,G,AG_US_BERAFD,,AGENDA_AGENDA,0,False
CS00002708,FUN,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00002711,FUN,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
CS00002714,FUN,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,1,True
CS00002719,FUNAUD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,0,False
CS00002723,FUNAUD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00002726,FUNAUD,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00002730,FUNAUD,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00002733,FUNAUD,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,False
CS00002737,FUNCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00002739,FUNCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,FUNCTIE_FUNCAFD,6,False
CS00002745,FUNCAR,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00002748,FUNCAR,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
CS00002753,FUNCAR,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,1,False
CS00002751,FUNCAR,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
CS00002761,FUNDER,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RONTGEN_RONTLOC,6,False
CS00002763,FUNDER,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
CS00002767,FUNDER,G,AG_US_BEK,,AGENDA_AGENDA,6,False
CS00002768,FUNDER,G,AG_US_BERAFD,,AGENDA_AGENDA,6,False
CS00002775,FUNDER,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,False
CS00002778,FUNECH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00002781,FUNECH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
CS00002783,FUNECH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00002790,FUNECH,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
CS00002792,FUNECH,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,False
CS00002795,FUNEND,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
CS00002798,FUNEND,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
CS00002806,FUNEND,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
CS00002807,FUNEND,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00002810,FUNEND,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
CS00003031,FUNRTH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
CS00003047,FUNRTH,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00003062,FUNSPO,G,AG_US_MUT,,AGENDA_AGENDA,0,False
CS00003078,FUNURO,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00003091,FUNURO,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,1,False
CS00003106,FUNVAA,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00003121,FYSTHP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
CS00003135,GGZAMB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VPK_CAVIEW,6,False
CS00003150,GGZAMB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00003165,GGZAMB,G,DOSS_ISETTINGS,,DOSSIER_WSETTINGCAT,6,False
CS00003180,GGZBEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
CS00003197,GGZBEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
CS00003212,GGZBEH,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,True
CS00003231,GGZKLI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00003246,GGZKLI,G,AG_US_HIST,,AGENDA_AGENDA,0,True
CS00003261,GGZKPS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
CS00003276,GGZOVZ,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
CS00003290,GGZPSY,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00003305,GGZSK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00003321,GGZSK,G,OND_RECHTEN,AGN_PGROEP,CSZISLIB_SPEC,1,False
CS00003336,GGZTHP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WI_DOCCAT,6,True
CS00003351,GGZTHP,G,AG_US_ANN,,AGENDA_AGENDA,6,False
CS00003365,GGZTHP,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,True
CS00003379,GGZTHP,G,WI_EPDDASHBOARD,,CSZISLIB_SPEC,0,True
CS00003396,GGZVPL,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00003411,GVERZ,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00003426,GVERZ,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
CS00003438,GVP,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00003441,GVPBAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
CS00003442,GVPBAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
CS00003443,GVPBAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
CS00003444,GVPBAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00003447,GVPBAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00003452,GVPBAR,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
CS00003454,GVPBAR,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
CS00003456,GVPBAR,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00003458,GVPBWC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00003460,GVPBWC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
CS00003462,GVPBWC,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00003467,GVPCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
CS00003468,GVPCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
CS00003472,GVPCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
CS00003473,GVPCAR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
CS00003475,GVPCAR,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00003477,GVPCAR,G,AG_US_BERAFD,,AGENDA_AGENDA,0,False
CS00003482,GVPCAR,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,True
CS00003483,GVPCAR,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
CS00003487,GVPCHI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
CS00003488,GVPCHI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00003490,GVPCHI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
CS00003493,GVPCHI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
CS00003497,GVPCHI,G,AG_US_ANN,,AGENDA_AGENDA,0,False
CS00003498,GVPCHI,G,AG_US_BEK,,AGENDA_AGENDA,0,False
CS00000348,APBPDM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000350,APBPDM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000353,APBPDM,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,1,False
CS00000358,APBPIC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,6,False
CS00000360,APBPIC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,METINGEN_MEETKOPP,6,False
CS00000362,APBPIC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000366,APBPIC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000368,APBPIC,G,DOSS_WSETTINGS,,DOSSIER_WSETTINGCAT,0,False
CS00000373,APBPIC,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,3,False
CS00000376,APBPIC,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,6,False
CS00000378,APBPOK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,METINGEN_MEETKOPP,6,False
CS00000380,APBPOK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000384,APBPOK,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,0,False
CS00000389,APBPOK,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,6,False
CS00000391,APBPRE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
CS00000393,APBPRE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000395,APBPRE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000400,APBPRE,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,5,False
CS00000403,APBPRE,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,5,False
CS00000406,APBPRE,G,OND_RECHTEN,VRAGENLI,VRLIJST_VRLCAT,5,False
CS00000408,APBPRE,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,3,False
CS00000410,APBPRE,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,4,False
CS00000416,APBPTE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000418,APBRLS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000420,APBRLS,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000425,APBRON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,4,False
CS00000426,APBRON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000431,APBRON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_ACCESS,6,False
CS00000432,APBRON,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
CS00000435,APBRON,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000439,APBRON,G,OND_RECHTEN,RP_PROGRAM,RP_PROGRAMDEFINITION,4,False
CS00000442,APBRON,G,OND_RECHTEN,UB_NODEGROUP,UNIBOOM_BOOMTYPE,1,False
CS00000445,APBRON,G,OND_RECHTEN,UB_NODEGROUP,UNIBOOM_BOOMTYPE,5,False
CS00000447,APBRON,G,OND_RECHTEN,VRAGENLI,VRLIJST_VRLCAT,6,False
CS00000450,APBRON,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,3,False
CS00000454,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,6,False
CS00000457,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,METINGEN_MEETKOPP,6,False
CS00000460,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000461,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000466,APBSEH,G,OND_RECHTEN,OCORDERDEF,ORDERCOM_ORDCAT,0,False
CS00000470,APBSEH,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,6,False
CS00000473,APBSPR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000477,APBSTE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00000476,APBSTE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000482,APBSTE,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,3,False
CS00000485,APBSTE,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,4,False
CS00000488,APBTAB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000492,APBVMS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000491,APBVMS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000497,APBVOE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,6,False
CS00000444,APBRON,G,OND_RECHTEN,UB_NODEGROUP,UNIBOOM_BOOMTYPE,4,False
CS00000456,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,FAKTUUR_TARAFD,6,False
CS00000459,APBSEH,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000472,APBSEH,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,6,False
CS00000475,APBSTE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,6,False
CS00000487,APBTAB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000490,APBTK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000500,APBVPK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000502,APBVPK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000503,APBVPK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000507,APBVPK,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
CS00000506,APBVPK,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,6,False
CS00000505,APBVPK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000512,APBZPD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000516,APBZPD,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000517,APBZPD,G,DOSS_ISETTINGS,,DOSSIER_WSETTINGCAT,0,False
CS00000518,APBZPD,G,DOSS_WSETTINGS,,DOSSIER_WSETTINGCAT,0,False
CS00000519,APBZPR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RULES_CATEGORI,6,False
CS00000521,APBZPR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000522,APBZPR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000526,APBZPR,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,6,False
CS00000529,APBZPR,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,3,False
CS00000532,APBZPR,G,VRL_MAGACC,,VRLIJST_VRLCAT,6,False
CS00000533,APBZPR,G,VRL_MAGDACC,,VRLIJST_VRLCAT,6,False
CS00000535,APOADM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000536,APOADM,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000537,APOASS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00000541,APOASS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_DIAGRELS,6,True
CS00000544,APOASS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00000548,APOASS,G,AG_US_HIST,,AGENDA_AGENDA,0,False
CS00000547,APOASS,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000550,APOCYT,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000551,APOMAN,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_GROEPEN,6,False
CS00000552,APOMAN,G,MHLSP,,ZISCON_USER,0,False
CS00000555,APOTHK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_SUBCATGO,6,False
CS00000559,APOTHK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
CS00000564,APOTHK,G,DOSS_ISETTINGS,,DOSSIER_WSETTINGCAT,0,False
CS00000562,APOTHK,G,AG_US_HIST,,AGENDA_AGENDA,0,True
CS00000565,APOTHK,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000566,APOTHK,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,0,True
CS00000568,APOTHK,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
CS00000571,APOTHK,G,OND_RECHTEN,MET_PATSDOSS,DOSSIER_SUBDOSS,0,True
CS00000574,APOTHK,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_SUBCATGO,0,False
CS00000577,APOTHK,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,1,True
CS00000578,APOTHK,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,0,True
CS00000579,APOTHK,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,1,True
CS00000581,APOTHK,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,True
CS00000583,APOTHK,G,WI_EPDDASHBOARD,,CSZISLIB_SPEC,0,True
CS00000586,ARBCOR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_SUBCATGO,6,False
CS00000590,ARBCOR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,0,False
CS00000593,ARCMDW,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000592,ARBCOR,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000549,APOASS,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000556,APOTHK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000563,APOTHK,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000569,APOTHK,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,1,False
CS00000580,APOTHK,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,1,True
CS00000584,ARBCOR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WI_DOCCAT,6,False
CS00000595,ATEAM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MDC_DEFINITION,6,False
CS00000596,ATEAM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000594,ARCMDW,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000597,ATEAM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000599,ATEAM,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_ACCESS,6,False
